,time,mid_o,mid_h,mid_l,mid_c,MA_50,MA_200,DELTA,DELTA_PREV,TRADE
2846,2023-03-13 13:00:00+00:00,1.06963,1.07426,1.06854,1.07396,1.0619914,1.0708887,-0.008897300000000108,-0.009162600000000243,0
2847,2023-03-13 17:00:00+00:00,1.07394,1.07486,1.07212,1.07316,1.0621118,1.0708184,-0.008706600000000009,-0.008897300000000108,0
2848,2023-03-13 21:00:00+00:00,1.07278,1.07347,1.07114,1.07191,1.0622192000000001,1.07072835,-0.008509149999999854,-0.008706600000000009,0
2849,2023-03-14 01:00:00+00:00,1.07191,1.07212,1.06982,1.07028,1.0622856,1.0706221500000002,-0.00833655000000011,-0.008509149999999854,0
2850,2023-03-14 05:00:00+00:00,1.07026,1.07156,1.0679,1.07064,1.0623956,1.07051575,-0.008120149999999882,-0.00833655000000011,0
2851,2023-03-14 09:00:00+00:00,1.07064,1.0749,1.06912,1.07356,1.062584,1.07042415,-0.007840150000000046,-0.008120149999999882,0
2852,2023-03-14 13:00:00+00:00,1.07354,1.07436,1.06979,1.07174,1.06277,1.0703349500000001,-0.007564950000000126,-0.007840150000000046,0
2853,2023-03-14 17:00:00+00:00,1.07174,1.07496,1.07173,1.07332,1.063064,1.07025025,-0.00718624999999995,-0.007564950000000126,0
2854,2023-03-14 21:00:00+00:00,1.07382,1.07382,1.07253,1.0734,1.0633721999999999,1.07018485,-0.006812650000000087,-0.00718624999999995,0
2855,2023-03-15 01:00:00+00:00,1.07338,1.076,1.07313,1.07448,1.063668,1.07011165,-0.006443650000000023,-0.006812650000000087,0
2856,2023-03-15 05:00:00+00:00,1.0745,1.07464,1.07268,1.07316,1.0639142,1.0700326500000001,-0.0061184500000002195,-0.006443650000000023,0
2857,2023-03-15 09:00:00+00:00,1.07315,1.0733,1.05525,1.05564,1.0638086,1.0698739499999999,-0.006065349999999858,-0.0061184500000002195,0
2858,2023-03-15 13:00:00+00:00,1.05562,1.0565,1.05161,1.05422,1.063673,1.06970315,-0.006030149999999956,-0.006065349999999858,0
2859,2023-03-15 17:00:00+00:00,1.05422,1.05926,1.05422,1.05756,1.0635794,1.06955985,-0.005980450000000026,-0.006030149999999956,0
2860,2023-03-15 21:00:00+00:00,1.0576,1.05981,1.0573,1.05898,1.0635094,1.0694214499999999,-0.0059120499999998355,-0.005980450000000026,0
2861,2023-03-16 01:00:00+00:00,1.05898,1.06034,1.05863,1.06028,1.0634465999999998,1.0692888999999999,-0.005842300000000078,-0.0059120499999998355,0
2862,2023-03-16 05:00:00+00:00,1.06026,1.06356,1.05928,1.06126,1.0633986,1.0691584,-0.005759800000000093,-0.005842300000000078,0
2863,2023-03-16 09:00:00+00:00,1.06124,1.06212,1.0576,1.05878,1.0632774,1.0690177,-0.0057403000000000315,-0.005759800000000093,0
2864,2023-03-16 13:00:00+00:00,1.05884,1.06268,1.0551,1.06186,1.0632562,1.068876,-0.005619799999999842,-0.0057403000000000315,0
2865,2023-03-16 17:00:00+00:00,1.06186,1.06207,1.05916,1.06124,1.0631718000000001,1.0687391,-0.005567299999999831,-0.005619799999999842,0
2866,2023-03-16 21:00:00+00:00,1.06089,1.06205,1.06081,1.06182,1.0630373999999998,1.0686193,-0.0055819000000001395,-0.005567299999999831,0
2867,2023-03-17 01:00:00+00:00,1.06182,1.06494,1.06142,1.06494,1.06297,1.06851815,-0.005548150000000085,-0.0055819000000001395,0
2868,2023-03-17 05:00:00+00:00,1.06493,1.067,1.06444,1.06523,1.0629013999999999,1.0684154,-0.005514000000000019,-0.005548150000000085,0
2869,2023-03-17 09:00:00+00:00,1.06522,1.06598,1.06123,1.06262,1.0627834,1.0683110999999998,-0.005527699999999802,-0.005514000000000019,0
2870,2023-03-17 13:00:00+00:00,1.06264,1.06758,1.06172,1.06675,1.0628046,1.0682299,-0.005425299999999966,-0.005527699999999802,0
2871,2023-03-17 17:00:00+00:00,1.06676,1.06854,1.06586,1.06656,1.062823,1.0681372,-0.005314199999999936,-0.005425299999999966,0
2872,2023-03-19 21:00:00+00:00,1.0689,1.06892,1.06662,1.0681,1.0630506000000002,1.0680450000000001,-0.004994399999999954,-0.005314199999999936,0
2873,2023-03-20 01:00:00+00:00,1.0681,1.069,1.06649,1.06698,1.0632918,1.0679483,-0.004656500000000063,-0.004994399999999954,0
2874,2023-03-20 05:00:00+00:00,1.06698,1.0681,1.06313,1.06612,1.0635246,1.0678503,-0.004325699999999877,-0.004656500000000063,0
2875,2023-03-20 09:00:00+00:00,1.06616,1.07176,1.06498,1.07052,1.063873,1.06776705,-0.0038940499999999822,-0.004325699999999877,0
2876,2023-03-20 13:00:00+00:00,1.07048,1.07308,1.07032,1.07254,1.0642525999999999,1.06768795,-0.00343535000000017,-0.0038940499999999822,0
2877,2023-03-20 17:00:00+00:00,1.07254,1.07284,1.07142,1.07238,1.0646178,1.0675978499999998,-0.002980049999999901,-0.00343535000000017,0
2878,2023-03-20 21:00:00+00:00,1.07202,1.07259,1.07153,1.07174,1.0649622,1.0675026,-0.002540399999999998,-0.002980049999999901,0
2879,2023-03-21 01:00:00+00:00,1.07176,1.07224,1.07098,1.07122,1.0653002,1.0673639,-0.0020636999999998906,-0.002540399999999998,0
2880,2023-03-21 05:00:00+00:00,1.07124,1.07388,1.0704,1.07298,1.0656786,1.0672221,-0.00154349999999992,-0.0020636999999998906,0
2881,2023-03-21 09:00:00+00:00,1.07296,1.07848,1.07248,1.07812,1.0661358,1.0671026499999998,-0.0009668499999997415,-0.00154349999999992,0
2882,2023-03-21 13:00:00+00:00,1.07814,1.07886,1.07608,1.07675,1.0665536,1.0669871,-0.00043349999999997557,-0.0009668499999997415,0
2883,2023-03-21 17:00:00+00:00,1.0768,1.07745,1.07564,1.07694,1.0669442,1.0668991,4.50999999999091e-05,-0.00043349999999997557,1
2884,2023-03-21 21:00:00+00:00,1.07676,1.07762,1.0766,1.0768,1.0673257999999999,1.0668288,0.0004969999999999697,4.50999999999091e-05,0
2885,2023-03-22 01:00:00+00:00,1.07676,1.0777,1.07654,1.07688,1.0676990000000002,1.0667582999999998,0.0009407000000003496,0.0004969999999999697,0
2886,2023-03-22 05:00:00+00:00,1.0769,1.07832,1.07591,1.07802,1.0680702,1.0667014000000001,0.0013687999999998368,0.0009407000000003496,0
2887,2023-03-22 09:00:00+00:00,1.07803,1.08002,1.07758,1.0782,1.0684608,1.0666455000000001,0.0018152999999998531,0.0013687999999998368,0
2888,2023-03-22 13:00:00+00:00,1.0782,1.08006,1.07756,1.0799,1.068896,1.06657995,0.002316050000000125,0.0018152999999998531,0
2889,2023-03-22 17:00:00+00:00,1.07992,1.09124,1.07898,1.08561,1.0693648,1.0665881,0.0027767000000000763,0.002316050000000125,0
2890,2023-03-22 21:00:00+00:00,1.0858,1.08837,1.08572,1.08836,1.0697948,1.0666175999999998,0.003177200000000102,0.0027767000000000763,0
2891,2023-03-23 01:00:00+00:00,1.08834,1.09058,1.0879,1.09038,1.0703252,1.06667255,0.003652650000000035,0.003177200000000102,0
2892,2023-03-23 05:00:00+00:00,1.09038,1.09298,1.08912,1.08998,1.0707613999999999,1.0667299,0.004031499999999966,0.003652650000000035,0
2893,2023-03-23 09:00:00+00:00,1.09002,1.09037,1.08668,1.08734,1.0710726,1.06676825,0.004304349999999957,0.004031499999999966,0
2894,2023-03-23 13:00:00+00:00,1.08734,1.0908,1.0873,1.08956,1.0714485999999999,1.0668328,0.004615799999999837,0.004304349999999957,0
2895,2023-03-23 17:00:00+00:00,1.08956,1.08956,1.08242,1.0832,1.0717194,1.06686975,0.00484965000000015,0.004615799999999837,0
2896,2023-03-23 21:00:00+00:00,1.08334,1.08388,1.08246,1.08326,1.0719054,1.0669294500000002,0.004975949999999729,0.00484965000000015,0
2897,2023-03-24 01:00:00+00:00,1.08324,1.08354,1.08173,1.08343,1.0721108,1.0669841,0.0051266999999999285,0.004975949999999729,0
2898,2023-03-24 05:00:00+00:00,1.08341,1.08372,1.0768,1.07802,1.072233,1.0670036,0.00522939999999994,0.0051266999999999285,0
2899,2023-03-24 09:00:00+00:00,1.078,1.07908,1.07132,1.07493,1.0723260000000001,1.06700805,0.005317950000000016,0.00522939999999994,0
2900,2023-03-24 13:00:00+00:00,1.07496,1.07675,1.07414,1.07574,1.072428,1.06703125,0.005396749999999839,0.005317950000000016,0
2901,2023-03-24 17:00:00+00:00,1.0757,1.07676,1.07542,1.07598,1.0724764,1.06706345,0.005412949999999972,0.005396749999999839,0
2902,2023-03-26 21:00:00+00:00,1.0775,1.078,1.0761,1.07611,1.0725638,1.067064,0.005499799999999944,0.005412949999999972,0
2903,2023-03-27 01:00:00+00:00,1.07612,1.07748,1.07578,1.07679,1.0726332,1.06708425,0.005548950000000108,0.005499799999999944,0
2904,2023-03-27 05:00:00+00:00,1.07676,1.07822,1.0745,1.07666,1.0726984,1.06710425,0.005594149999999853,0.005548950000000108,0
2905,2023-03-27 09:00:00+00:00,1.07666,1.07809,1.07566,1.07732,1.0727552,1.06712395,0.0056312499999999766,0.005594149999999853,0
2906,2023-03-27 13:00:00+00:00,1.07736,1.07949,1.07702,1.07912,1.0728744000000001,1.06714195,0.005732450000000222,0.0056312499999999766,0
2907,2023-03-27 17:00:00+00:00,1.07914,1.08002,1.07862,1.07992,1.07336,1.0671757499999999,0.006184250000000224,0.005732450000000222,0
2908,2023-03-27 21:00:00+00:00,1.0797,1.0818,1.07955,1.08158,1.0739072,1.06721945,0.006687749999999992,0.006184250000000224,0
2909,2023-03-28 01:00:00+00:00,1.0816,1.08196,1.081,1.08123,1.0743806,1.06726845,0.007112149999999984,0.006687749999999992,0
2910,2023-03-28 05:00:00+00:00,1.08121,1.08342,1.08062,1.08123,1.0748256,1.0673122,0.007513400000000114,0.007112149999999984,0
2911,2023-03-28 09:00:00+00:00,1.08122,1.0847,1.08103,1.08396,1.0752992000000001,1.0673642,0.007935000000000025,0.007513400000000114,0
2912,2023-03-28 13:00:00+00:00,1.08393,1.08461,1.08163,1.08421,1.0757581999999999,1.0674034,0.008354799999999996,0.007935000000000025,0
2913,2023-03-28 17:00:00+00:00,1.08421,1.08487,1.08356,1.08454,1.0762734,1.0674312,0.008842200000000133,0.008354799999999996,0
2914,2023-03-28 21:00:00+00:00,1.08446,1.08476,1.08364,1.08472,1.0767305999999999,1.0674804,0.009250199999999875,0.008842200000000133,0
2915,2023-03-29 01:00:00+00:00,1.08474,1.08497,1.08336,1.08376,1.077181,1.0675297000000001,0.009651299999999807,0.009250199999999875,0
2916,2023-03-29 05:00:00+00:00,1.08381,1.08409,1.08178,1.08329,1.0776104000000002,1.0675792999999998,0.010031100000000404,0.009651299999999807,0
2917,2023-03-29 09:00:00+00:00,1.08325,1.08718,1.08322,1.08538,1.0780192,1.0676432,0.01037599999999994,0.010031100000000404,0
2918,2023-03-29 13:00:00+00:00,1.08538,1.08586,1.08235,1.08276,1.0783698,1.0677037,0.0106660999999999,0.01037599999999994,0
2919,2023-03-29 17:00:00+00:00,1.08278,1.08482,1.08259,1.08453,1.078808,1.06777845,0.011029549999999944,0.0106660999999999,0
2920,2023-03-29 21:00:00+00:00,1.0844,1.08484,1.08356,1.08378,1.0791486000000001,1.06786315,0.011285450000000141,0.011029549999999944,0
2921,2023-03-30 01:00:00+00:00,1.08378,1.0841,1.08265,1.08391,1.0794956,1.067944,0.011551599999999995,0.011285450000000141,0
2922,2023-03-30 05:00:00+00:00,1.08391,1.08794,1.08236,1.08733,1.0798801999999998,1.06804715,0.0118330499999999,0.011551599999999995,0
2923,2023-03-30 09:00:00+00:00,1.08748,1.09111,1.0859,1.09102,1.0803610000000001,1.06816745,0.012193550000000108,0.0118330499999999,0
2924,2023-03-30 13:00:00+00:00,1.09103,1.09264,1.08946,1.09049,1.0808484,1.0682813999999998,0.012567000000000217,0.012193550000000108,0
2925,2023-03-30 17:00:00+00:00,1.0905,1.09078,1.08922,1.09062,1.0812504,1.0683941,0.012856300000000154,0.012567000000000217,0
2926,2023-03-30 21:00:00+00:00,1.09059,1.09172,1.09021,1.09156,1.0816308,1.06849275,0.01313804999999979,0.012856300000000154,0
2927,2023-03-31 01:00:00+00:00,1.09156,1.09258,1.09014,1.09033,1.0819898,1.0685823,0.013407499999999795,0.01313804999999979,0
2928,2023-03-31 05:00:00+00:00,1.09033,1.09109,1.0873,1.08897,1.0823344,1.0686627499999999,0.013671650000000035,0.013407499999999795,0
2929,2023-03-31 09:00:00+00:00,1.08888,1.08962,1.08642,1.08872,1.0826844,1.06873715,0.013947249999999967,0.013671650000000035,0
2930,2023-03-31 13:00:00+00:00,1.08876,1.09019,1.08575,1.08694,1.0829636,1.06879115,0.014172450000000003,0.013947249999999967,0
2931,2023-03-31 17:00:00+00:00,1.08694,1.08712,1.08368,1.08422,1.0830856,1.0688316999999998,0.014253900000000153,0.014172450000000003,0
2932,2023-04-02 21:00:00+00:00,1.08416,1.08443,1.07987,1.08139,1.0831784,1.06887475,0.014303650000000001,0.014253900000000153,0
2933,2023-04-03 01:00:00+00:00,1.08138,1.0817,1.07882,1.0793,1.0832256,1.0689034,0.014322200000000063,0.014303650000000001,0
2934,2023-04-03 05:00:00+00:00,1.07931,1.08498,1.07891,1.08428,1.0833751999999999,1.0689549,0.01442029999999983,0.014322200000000063,0
2935,2023-04-03 09:00:00+00:00,1.08428,1.08779,1.08428,1.08652,1.0835679999999999,1.0690300000000001,0.014537999999999718,0.01442029999999983,0
2936,2023-04-03 13:00:00+00:00,1.08656,1.09166,1.08645,1.08886,1.0837847999999999,1.0691114,0.014673399999999948,0.014537999999999718,0
2937,2023-04-03 17:00:00+00:00,1.08884,1.09082,1.088,1.09028,1.0840264,1.0692213,0.014805100000000015,0.014673399999999948,0
2938,2023-04-03 21:00:00+00:00,1.09042,1.09098,1.08987,1.09011,1.0842306,1.06933835,0.01489224999999994,0.014805100000000015,0
2939,2023-04-04 01:00:00+00:00,1.09012,1.09017,1.0888,1.08944,1.0843072,1.0694415499999999,0.014865650000000175,0.01489224999999994,0
2940,2023-04-04 05:00:00+00:00,1.08945,1.09382,1.08828,1.09172,1.0843744,1.06954775,0.014826650000000052,0.014865650000000175,0
2941,2023-04-04 09:00:00+00:00,1.0917,1.0936,1.08868,1.08912,1.0843492,1.06964065,0.014708549999999931,0.014826650000000052,0
2942,2023-04-04 13:00:00+00:00,1.08914,1.09734,1.08884,1.09463,1.0844422,1.0697636,0.014678600000000097,0.014708549999999931,0
2943,2023-04-04 17:00:00+00:00,1.09462,1.09581,1.09436,1.09566,1.0846086,1.0699022,0.014706399999999897,0.014678600000000097,0
2944,2023-04-04 21:00:00+00:00,1.09518,1.09699,1.09506,1.09606,1.0847386,1.0700361,0.014702500000000063,0.014706399999999897,0
2945,2023-04-05 01:00:00+00:00,1.09607,1.09646,1.09536,1.09548,1.0849842,1.070177,0.014807200000000131,0.014702500000000063,0
2946,2023-04-05 05:00:00+00:00,1.0955,1.09675,1.09409,1.09512,1.0852214,1.0703258,0.014895600000000009,0.014807200000000131,0
2947,2023-04-05 09:00:00+00:00,1.09512,1.0963,1.09349,1.09578,1.0854684,1.0704855,0.014982900000000132,0.014895600000000009,0
2948,2023-04-05 13:00:00+00:00,1.0958,1.0967,1.08962,1.08968,1.0857016,1.0706154,0.015086199999999828,0.014982900000000132,0
2949,2023-04-05 17:00:00+00:00,1.08968,1.09098,1.08911,1.09076,1.0860181999999998,1.0707486,0.015269599999999883,0.015086199999999828,0
2950,2023-04-05 21:00:00+00:00,1.0904,1.09106,1.0893,1.0894,1.0862914000000001,1.0708564,0.015435000000000088,0.015269599999999883,0
2951,2023-04-06 01:00:00+00:00,1.08939,1.0896,1.08846,1.08928,1.0865574,1.07095595,0.015601449999999906,0.015435000000000088,0
2952,2023-04-06 05:00:00+00:00,1.08928,1.09173,1.08898,1.08994,1.086834,1.07106765,0.01576635000000004,0.015601449999999906,0
2953,2023-04-06 09:00:00+00:00,1.08994,1.09196,1.08894,1.08924,1.087083,1.07116835,0.01591465000000003,0.01576635000000004,0
2954,2023-04-06 13:00:00+00:00,1.08922,1.09378,1.08858,1.09342,1.0874182000000001,1.07129575,0.01612245000000012,0.01591465000000003,0
2955,2023-04-06 17:00:00+00:00,1.0934,1.09362,1.0917,1.09217,1.0877151999999999,1.0714163,0.016298899999999783,0.01612245000000012,0
2956,2023-04-06 21:00:00+00:00,1.09219,1.09242,1.09142,1.0916,1.0879648,1.07153155,0.016433249999999955,0.016298899999999783,0
2957,2023-04-07 01:00:00+00:00,1.0916,1.09217,1.09148,1.09148,1.0881960000000002,1.07164675,0.016549250000000182,0.016433249999999955,0
2958,2023-04-07 05:00:00+00:00,1.09146,1.09197,1.09116,1.09156,1.0883956000000001,1.07176775,0.01662785000000011,0.016549250000000182,0
2959,2023-04-07 09:00:00+00:00,1.09154,1.09218,1.08765,1.09037,1.0885784,1.0718827,0.01669570000000009,0.01662785000000011,0
2960,2023-04-07 13:00:00+00:00,1.09036,1.09156,1.08934,1.09099,1.0887736,1.07200605,0.016767549999999964,0.01669570000000009,0
2961,2023-04-07 17:00:00+00:00,1.09102,1.09104,1.08993,1.09012,1.0888967999999999,1.07213015,0.016766649999999883,0.016767549999999964,0
2962,2023-04-09 21:00:00+00:00,1.09026,1.09147,1.08997,1.09035,1.0890196,1.0722515,0.016768100000000175,0.016766649999999883,0
2963,2023-04-10 01:00:00+00:00,1.09036,1.09068,1.08952,1.08963,1.0891214,1.07237645,0.01674495000000009,0.016768100000000175,0
2964,2023-04-10 05:00:00+00:00,1.08962,1.09174,1.08909,1.09121,1.0892511999999999,1.07250365,0.016747549999999833,0.01674495000000009,0
2965,2023-04-10 09:00:00+00:00,1.0912,1.09166,1.08472,1.0849,1.089274,1.07259925,0.016674750000000182,0.016747549999999833,0
2966,2023-04-10 13:00:00+00:00,1.08486,1.08573,1.08314,1.08477,1.0893036,1.0727044,0.016599200000000147,0.016674750000000182,0
2967,2023-04-10 17:00:00+00:00,1.0848,1.08632,1.0848,1.08614,1.0893188,1.07281195,0.016506850000000073,0.016599200000000147,0
2968,2023-04-10 21:00:00+00:00,1.08627,1.0879,1.08588,1.08776,1.0894188,1.07293665,0.016482150000000084,0.016506850000000073,0
2969,2023-04-11 01:00:00+00:00,1.08776,1.08879,1.08672,1.08825,1.0894932,1.0730757000000002,0.016417499999999752,0.016482150000000084,0
2970,2023-04-11 05:00:00+00:00,1.08826,1.09103,1.0881,1.09068,1.0896312,1.0732192,0.01641199999999987,0.016417499999999752,0
2971,2023-04-11 09:00:00+00:00,1.09068,1.09269,1.09022,1.0912,1.089777,1.073364,0.01641300000000001,0.01641199999999987,0
2972,2023-04-11 13:00:00+00:00,1.09122,1.09282,1.08976,1.0899,1.0898284,1.07351795,0.016310449999999976,0.01641300000000001,0
2973,2023-04-11 17:00:00+00:00,1.0899,1.0917,1.08962,1.09131,1.0898341999999999,1.07367075,0.016163449999999857,0.016310449999999976,0
2974,2023-04-11 21:00:00+00:00,1.09124,1.09276,1.09111,1.09254,1.0898751999999998,1.07384075,0.01603444999999981,0.016163449999999857,0
2975,2023-04-12 01:00:00+00:00,1.09254,1.09289,1.09164,1.09256,1.089914,1.07400605,0.015907950000000115,0.01603444999999981,0
2976,2023-04-12 05:00:00+00:00,1.09256,1.09374,1.0916,1.09238,1.0899304,1.07416725,0.01576315000000017,0.015907950000000115,0
2977,2023-04-12 09:00:00+00:00,1.09236,1.099,1.09197,1.09641,1.090052,1.0743505,0.015701500000000035,0.01576315000000017,0
2978,2023-04-12 13:00:00+00:00,1.09642,1.1,1.09582,1.09962,1.090265,1.0745557,0.015709300000000148,0.015701500000000035,0
2979,2023-04-12 17:00:00+00:00,1.0996,1.10006,1.09866,1.09904,1.0904714,1.0747739,0.01569749999999992,0.015709300000000148,0
2980,2023-04-12 21:00:00+00:00,1.09912,1.1005,1.0988,1.10022,1.0907369999999998,1.0750014,0.01573559999999974,0.01569749999999992,0
2981,2023-04-13 01:00:00+00:00,1.10024,1.10035,1.09838,1.099,1.0910326000000001,1.0752235499999998,0.015809050000000324,0.01573559999999974,0
2982,2023-04-13 05:00:00+00:00,1.09899,1.10252,1.09767,1.10146,1.091434,1.07545115,0.015982850000000104,0.015809050000000324,0
2983,2023-04-13 09:00:00+00:00,1.10146,1.10536,1.10084,1.10489,1.0919458,1.0757058499999999,0.016239950000000114,0.015982850000000104,0
2984,2023-04-13 13:00:00+00:00,1.10492,1.10678,1.10434,1.10558,1.0923718,1.07595815,0.016413650000000057,0.016239950000000114,0
2985,2023-04-13 17:00:00+00:00,1.10558,1.10597,1.1044,1.10472,1.0927358,1.0761903,0.016545500000000102,0.016413650000000057,0
2986,2023-04-13 21:00:00+00:00,1.10465,1.1059,1.10462,1.10544,1.0930674,1.0764168,0.01665059999999996,0.016545500000000102,0
2987,2023-04-14 01:00:00+00:00,1.10544,1.10752,1.10531,1.1069,1.0933998,1.0766464,0.01675340000000003,0.01665059999999996,0
2988,2023-04-14 05:00:00+00:00,1.10692,1.1076,1.1054,1.10591,1.0937158,1.07688265,0.016833150000000074,0.01675340000000003,0
2989,2023-04-14 09:00:00+00:00,1.10592,1.10744,1.10186,1.10347,1.0939964,1.0771077,0.01688869999999998,0.016833150000000074,0
2990,2023-04-14 13:00:00+00:00,1.10346,1.10366,1.09724,1.09778,1.0941176,1.0772936,0.01682399999999995,0.01688869999999998,0
2991,2023-04-14 17:00:00+00:00,1.09774,1.09992,1.09752,1.09944,1.094324,1.0774751500000002,0.016848849999999915,0.01682399999999995,0
2992,2023-04-16 21:00:00+00:00,1.09901,1.09959,1.09728,1.09728,1.094377,1.07765875,0.016718249999999824,0.016848849999999915,0
2993,2023-04-17 01:00:00+00:00,1.09732,1.09849,1.09618,1.09846,1.094433,1.0778634,0.016569599999999962,0.016718249999999824,0
2994,2023-04-17 05:00:00+00:00,1.09849,1.09999,1.09642,1.09649,1.0944416,1.07805365,0.01638794999999993,0.016569599999999962,0
2995,2023-04-17 09:00:00+00:00,1.0965,1.0985,1.09517,1.09538,1.0944396,1.07823505,0.016204550000000095,0.01638794999999993,0
2996,2023-04-17 13:00:00+00:00,1.09538,1.0957,1.09092,1.09118,1.0943607999999998,1.07836975,0.015991049999999785,0.016204550000000095,0
2997,2023-04-17 17:00:00+00:00,1.09118,1.09312,1.09117,1.09274,1.0943,1.07849775,0.01580225000000013,0.015991049999999785,0
2998,2023-04-17 21:00:00+00:00,1.0925,1.09291,1.09223,1.09254,1.0943572000000001,1.0786277499999999,0.015729450000000256,0.01580225000000013,0
2999,2023-04-18 01:00:00+00:00,1.09254,1.09392,1.09235,1.0937,1.094416,1.07876145,0.015654550000000045,0.015729450000000256,0
3000,2023-04-18 05:00:00+00:00,1.09368,1.0983,1.09344,1.09812,1.0945904,1.07892635,0.01566405000000004,0.015654550000000045,0
3001,2023-04-18 09:00:00+00:00,1.09812,1.0983,1.09544,1.09558,1.0947164,1.07908355,0.01563285000000003,0.01566405000000004,0
3002,2023-04-18 13:00:00+00:00,1.09559,1.09712,1.09428,1.09704,1.0948584,1.07925655,0.015601849999999917,0.01563285000000003,0
3003,2023-04-18 17:00:00+00:00,1.09704,1.09748,1.09672,1.09738,1.0950212000000001,1.0794503500000001,0.015570850000000025,0.015601849999999917,0
3004,2023-04-18 21:00:00+00:00,1.0972,1.09829,1.09688,1.09828,1.0951183999999998,1.0796518,0.015466599999999886,0.015570850000000025,0
3005,2023-04-19 01:00:00+00:00,1.09826,1.09842,1.0965,1.09687,1.0952124,1.0798377,0.015374700000000185,0.015466599999999886,0
3006,2023-04-19 05:00:00+00:00,1.09685,1.09725,1.09465,1.09556,1.0952916000000001,1.08001125,0.015280350000000054,0.015374700000000185,0
3007,2023-04-19 09:00:00+00:00,1.09558,1.09633,1.09172,1.09498,1.0953616,1.0801815499999998,0.015180050000000112,0.015280350000000054,0
3008,2023-04-19 13:00:00+00:00,1.095,1.09794,1.09473,1.09658,1.095462,1.08035945,0.015102549999999937,0.015180050000000112,0
3009,2023-04-19 17:00:00+00:00,1.09659,1.09668,1.09518,1.09561,1.0955668,1.0805263,0.015040500000000012,0.015102549999999937,0
3010,2023-04-19 21:00:00+00:00,1.09552,1.09598,1.0947,1.09567,1.0956604,1.0806922499999998,0.014968150000000291,0.015040500000000012,0
3011,2023-04-20 01:00:00+00:00,1.09568,1.09618,1.09492,1.09592,1.0957764,1.08085475,0.014921650000000009,0.014968150000000291,0
3012,2023-04-20 05:00:00+00:00,1.09592,1.09785,1.09499,1.09715,1.0959124,1.0810222,0.014890199999999965,0.014921650000000009,0
3013,2023-04-20 09:00:00+00:00,1.09713,1.09852,1.09336,1.09776,1.096075,1.0811868,0.014888199999999907,0.014890199999999965,0
3014,2023-04-20 13:00:00+00:00,1.09775,1.09898,1.09633,1.09672,1.0961852,1.0813557999999999,0.014829400000000215,0.014888199999999907,0
3015,2023-04-20 17:00:00+00:00,1.09674,1.09727,1.09564,1.09705,1.0964282,1.0815137499999998,0.014914450000000246,0.014829400000000215,0
3016,2023-04-20 21:00:00+00:00,1.0968,1.09723,1.09619,1.09702,1.0966732000000001,1.08165615,0.015017050000000198,0.014914450000000246,0
3017,2023-04-21 01:00:00+00:00,1.09702,1.09733,1.09588,1.09604,1.0968711999999998,1.0817948,0.015076399999999879,0.015017050000000198,0
3018,2023-04-21 05:00:00+00:00,1.09606,1.09722,1.0938,1.09596,1.0970351999999999,1.0819313000000002,0.015103899999999726,0.015076399999999879,0
3019,2023-04-21 09:00:00+00:00,1.09596,1.09903,1.0949,1.0988,1.0972462,1.0820827,0.015163500000000107,0.015103899999999726,0
3020,2023-04-21 13:00:00+00:00,1.0988,1.09939,1.09424,1.09792,1.097391,1.08224385,0.015147149999999998,0.015163500000000107,0
3021,2023-04-21 17:00:00+00:00,1.09787,1.0993,1.0972,1.09893,1.0975456,1.0824103,0.015135299999999852,0.015147149999999998,0
3022,2023-04-23 21:00:00+00:00,1.099,1.09962,1.09846,1.09949,1.0977374,1.08262415,0.015113249999999967,0.015135299999999852,0
3023,2023-04-24 01:00:00+00:00,1.09949,1.09949,1.09794,1.09804,1.097872,1.08283975,0.01503224999999997,0.015113249999999967,0
3024,2023-04-24 05:00:00+00:00,1.09806,1.10097,1.0966,1.10088,1.0980388,1.08307175,0.014967050000000093,0.01503224999999997,0
3025,2023-04-24 09:00:00+00:00,1.10086,1.10254,1.0999,1.1023,1.0982336,1.08331775,0.014915849999999953,0.014967050000000093,0
3026,2023-04-24 13:00:00+00:00,1.1023,1.1037,1.10128,1.10339,1.0984538,1.0835669,0.014886899999999814,0.014915849999999953,0
3027,2023-04-24 17:00:00+00:00,1.10341,1.10502,1.10336,1.10458,1.0986172,1.0838192,0.014798000000000089,0.014886899999999814,0
3028,2023-04-24 21:00:00+00:00,1.10461,1.10666,1.10429,1.10592,1.0987432,1.0840762,0.014666999999999986,0.014798000000000089,0
3029,2023-04-25 01:00:00+00:00,1.10592,1.10671,1.10508,1.10512,1.0988648,1.0843302,0.014534600000000175,0.014666999999999986,0
3030,2023-04-25 05:00:00+00:00,1.10512,1.10566,1.10246,1.10397,1.0989398,1.08457975,0.014360049999999847,0.014534600000000175,0
3031,2023-04-25 09:00:00+00:00,1.10398,1.1044,1.10096,1.10173,1.0989944,1.0848121,0.014182300000000092,0.014360049999999847,0
3032,2023-04-25 13:00:00+00:00,1.10172,1.10188,1.09653,1.09682,1.0989016,1.0850169,0.013884699999999972,0.014182300000000092,0
3033,2023-04-25 17:00:00+00:00,1.09685,1.09762,1.09642,1.09748,1.0987533999999999,1.0852172500000001,0.013536149999999747,0.013884699999999972,0
3034,2023-04-25 21:00:00+00:00,1.09724,1.09806,1.09686,1.09782,1.0985982,1.08541775,0.013180450000000121,0.013536149999999747,0
